person_id;utility
197652;NaN
197655;NaN
197678;NaN
19768;NaN
197702;8.22795713579062
197710;NaN
197750;NaN
197751;NaN
197760;3.079995180642674
197785;NaN
197803;-1.482375420996279
197817;0.6877227299555343
197836;NaN
197840;NaN
197843;NaN
197844;0.5663073227594924
19785;NaN
19787;NaN
197872;1.2042093292616136
197888;NaN
197894;0.865627648311033
197969;NaN
197986;NaN
197987;NaN
197990;NaN
1980;NaN
198008;NaN
198019;NaN
198038;NaN
198098;NaN
198099;NaN
198122;10.746431144687962
198124;NaN
19815;NaN
198154;1.255852098268539
198157;NaN
198167;NaN
198172;NaN
198178;2.069056253686888
198201;NaN
198239;5.1444125879478
198356;NaN
198427;NaN
198467;NaN
198473;1.3922641289930135
198499;NaN
198542;NaN
198575;NaN
198579;NaN
198592;NaN
198610;NaN
198613;NaN
198622;NaN
198636;NaN
198663;NaN
19868;NaN
198695;NaN
198704;NaN
198778;NaN
198805;NaN
198813;0.0
198819;NaN
198836;-1.2593614559078863
198840;NaN
198936;NaN
198980;NaN
199006;NaN
199026;-0.6104310258876879
19903;NaN
199046;NaN
199061;NaN
199076;NaN
199079;NaN
199088;NaN
199092;NaN
199103;NaN
199109;NaN
19911;NaN
199139;NaN
199161;NaN
199211;NaN
19925;NaN
199278;NaN
199283;NaN
199285;NaN
199288;NaN
199290;NaN
199302;2.7984316012218793
199313;NaN
199318;NaN
199329;NaN
19934;NaN
19935;NaN
199350;-1.9341146687306972
199358;NaN
199363;NaN
199368;0.0459497878060402
199393;NaN
19941;6.784498579658308
199441;NaN
199469;NaN
199474;NaN
199505;NaN
199509;NaN
199523;NaN
199569;NaN
199601;NaN
199605;NaN
199628;NaN
199647;NaN
199654;NaN
199661;NaN
199662;NaN
199680;NaN
199684;NaN
199687;NaN
199691;NaN
199698;NaN
199710;NaN
199713;NaN
199723;NaN
199727;NaN
199732;NaN
199739;-2.2723464525590136
19974;NaN
199763;NaN
199799;NaN
199800;5.541027375166915
199801;NaN
199819;NaN
199824;2.7666805820523668
199856;NaN
199878;NaN
199935;NaN
199941;NaN
199957;NaN
199980;NaN
199981;NaN
2000;NaN
20000;NaN
200007;3.560950876075281
200020;NaN
200062;-2.0833750977717758
200072;NaN
200078;NaN
200087;NaN
200102;NaN
200177;NaN
200202;NaN
200225;NaN
200226;-0.675163356825708
200239;NaN
20025;NaN
200267;NaN
200310;NaN
200311;NaN
200373;NaN
200378;NaN
200407;NaN
200414;NaN
200444;NaN
200455;0.0
200457;0.0
200473;NaN
200505;NaN
20052;NaN
200521;NaN
200522;NaN
200539;NaN
200542;NaN
200552;NaN
200584;NaN
200636;NaN
200649;NaN
200652;NaN
200700;NaN
200708;NaN
20071;NaN
200742;NaN
200807;NaN
200809;NaN
200837;NaN
200865;NaN
200908;NaN
200980;NaN
200987;NaN
201008;NaN
201044;NaN
201067;NaN
201077;NaN
201099;NaN
201106;NaN
20112;NaN
20117;NaN
20120;NaN
201237;NaN
201242;NaN
201263;6.340418649891264
201276;NaN
20128;NaN
201289;NaN
201313;NaN
201319;NaN
201351;10.826280259532076
201377;NaN
201385;NaN
201403;NaN
201414;NaN
201425;2.3455286927111043
201429;NaN
201432;NaN
201469;NaN
201563;6.66996039797727
201564;NaN
201578;NaN
201597;NaN
201607;NaN
201613;NaN
201620;NaN
201627;10.993137966685422
201636;NaN
201641;NaN
201668;NaN
201693;NaN
201714;NaN
201770;NaN
201799;NaN
201818;NaN
201831;NaN
201876;NaN
201899;NaN
201930;NaN
201941;NaN
201955;NaN
201958;NaN
201966;NaN
20197;NaN
201977;NaN
202004;NaN
202023;NaN
20204;-2.4447036845689354
202067;2.6998162034251307
202086;NaN
202154;NaN
202158;NaN
202163;NaN
202175;NaN
202183;NaN
20223;-1.025708682661775
202231;NaN
202255;NaN
202318;NaN
20232;NaN
20237;NaN
202382;NaN
202417;NaN
202496;NaN
202506;NaN
202514;NaN
202517;NaN
202543;NaN
202548;NaN
202567;NaN
202579;NaN
20260;NaN
202634;NaN
202636;NaN
202673;NaN
202695;NaN
202731;NaN
202766;NaN
202768;NaN
202786;NaN
202818;NaN
202839;NaN
202867;NaN
202868;NaN
202876;NaN
202882;NaN
202993;NaN
203024;NaN
203030;NaN
203040;2.536583692302813
203052;NaN
203083;NaN
203087;NaN
203108;-2.6734895097059432
203110;NaN
203149;NaN
203151;NaN
203212;NaN
203230;3.5714911834441523
203233;NaN
203245;NaN
203263;NaN
203266;NaN
20328;NaN
203328;NaN
203335;NaN
203341;NaN
203357;3.221266140948696
203392;NaN
203397;NaN
203422;NaN
203423;NaN
20349;NaN
203491;NaN
203512;NaN
203517;-4.884214619481017
203526;NaN
203527;NaN
20354;0.0
203558;NaN
203562;NaN
203573;NaN
203574;NaN
203575;NaN
203596;NaN
203620;NaN
20363;NaN
203662;NaN
203690;NaN
203705;NaN
203707;NaN
20372;2.848393091510797
203846;NaN
203847;NaN
20385;NaN
203850;NaN
203864;NaN
203871;NaN
203912;-0.7784318802060639
203916;NaN
203927;3.7640957512964057
203935;NaN
203996;NaN
203998;NaN
204011;NaN
204033;NaN
204084;NaN
204096;NaN
204107;NaN
204152;NaN
204182;NaN
204184;NaN
204200;NaN
204203;5.651543053601792
204209;NaN
204225;NaN
204232;NaN
204246;NaN
204250;0.9211617011255071
204295;NaN
204299;3.364375794491326
204303;NaN
204304;NaN
204323;NaN
204360;NaN
204391;NaN
2044;NaN
204424;NaN
204432;NaN
204441;NaN
204481;NaN
204523;NaN
204534;NaN
204564;NaN
204610;NaN
204650;NaN
204677;NaN
204693;NaN
20472;0.19858422857326352
204720;NaN
204728;NaN
204751;NaN
204814;NaN
204822;NaN
204826;NaN
204843;NaN
204860;NaN
204893;0.9145939145372237
204900;NaN
204927;NaN
204979;NaN
204986;0.012371004505303151
204990;NaN
205005;NaN
205061;NaN
20510;NaN
205120;NaN
205155;NaN
205193;NaN
205198;NaN
205201;NaN
205223;NaN
205248;NaN
205287;NaN
205303;NaN
205320;NaN
205335;NaN
205337;NaN
205338;-1.3583650683866226
20538;NaN
205380;NaN
20539;NaN
205393;NaN
205405;NaN
205426;NaN
205429;NaN
205446;NaN
205460;NaN
205463;NaN
205474;NaN
205481;NaN
205489;NaN
205512;NaN
20553;NaN
205536;NaN
205566;NaN
205605;-1.290557035201827
205642;NaN
205656;NaN
205664;NaN
205693;NaN
205748;NaN
205755;NaN
205798;2.8719103190034034
205799;NaN
205842;NaN
205847;NaN
205855;NaN
205890;-0.8899778085714285
205898;NaN
205920;NaN
205925;-2.590823173527079
205960;NaN
205968;NaN
205977;NaN
206003;NaN
206038;NaN
206057;NaN
206093;NaN
206112;NaN
206118;NaN
206133;NaN
206153;NaN
206170;5.058217003020106
206202;5.273967913748143
20621;NaN
206230;NaN
20624;NaN
206263;NaN
206273;NaN
206288;NaN
206302;5.620434301299307
206305;NaN
206309;NaN
206340;NaN
206377;NaN
206382;NaN
206395;NaN
20640;NaN
206441;NaN
206471;NaN
206489;NaN
206497;NaN
206501;NaN
206503;NaN
206524;NaN
206544;NaN
206565;NaN
206580;NaN
206657;NaN
206679;NaN
20671;NaN
206714;NaN
20672;NaN
206762;NaN
206796;NaN
206803;NaN
206829;NaN
206882;NaN
206895;NaN
206897;NaN
206907;NaN
206938;NaN
20694;NaN
206955;NaN
206956;NaN
206963;NaN
206982;NaN
207021;NaN
207024;NaN
207029;NaN
207036;NaN
207052;NaN
207064;NaN
207142;NaN
207158;NaN
207172;NaN
207182;NaN
207233;NaN
207245;NaN
207259;NaN
207292;NaN
207309;NaN
20732;NaN
207349;NaN
207364;NaN
207394;NaN
207406;NaN
207421;NaN
207468;NaN
207511;NaN
207522;NaN
207552;4.160693112092659
207573;NaN
207579;NaN
207594;NaN
207634;NaN
207643;3.9953028460866897
20766;NaN
20768;NaN
207683;NaN
207684;NaN
20770;NaN
207716;NaN
207733;NaN
207737;NaN
207752;1.7268129925450357
207780;NaN
207799;NaN
207808;NaN
207810;NaN
207874;NaN
207875;NaN
207910;NaN
207924;NaN
20793;NaN
207935;2.23937212456305
207941;NaN
207967;-2.652285608599222
207982;NaN
208020;NaN
208041;NaN
208047;3.2856959887538912
208056;NaN
208073;NaN
208087;2.530656506588031
208121;NaN
208122;NaN
208142;NaN
20820;NaN
208201;NaN
208221;NaN
208251;NaN
208269;NaN
208281;NaN
208298;NaN
208318;NaN
208343;0.0
208348;NaN
208357;0.0
208360;0.0
208379;NaN
208383;NaN
208404;-3.912815445428346
208427;NaN
20843;NaN
208433;NaN
208463;NaN
208475;NaN
208478;2.556184387155483
208504;NaN
20852;NaN
208609;NaN
208618;NaN
208633;NaN
20864;NaN
208706;NaN
208714;0.0
208733;NaN
208751;NaN
208803;NaN
208840;NaN
208847;NaN
208897;0.0
208899;NaN
20890;NaN
208925;NaN
208932;NaN
20894;-2.4243981252764555
208978;NaN
208990;-4.037608402152262
209023;NaN
209045;NaN
209071;NaN
209072;NaN
209080;NaN
209109;NaN
209131;NaN
209133;NaN
209140;NaN
209173;NaN
209182;NaN
209197;NaN
20920;NaN
209262;-1.7697156039557713
209275;NaN
20928;NaN
209287;NaN
209319;NaN
20932;10.373165206321204
209329;NaN
209380;NaN
209397;NaN
209428;NaN
20944;NaN
209440;NaN
209445;NaN
209481;NaN
209499;NaN
2095;NaN
209524;NaN
209561;NaN
209566;NaN
209592;NaN
209596;NaN
209598;NaN
209600;NaN
209615;NaN
209640;NaN
209647;NaN
209653;NaN
209664;NaN
209671;NaN
209677;NaN
20968;NaN
209682;NaN
209692;NaN
209717;1.537952230160242
209748;NaN
209759;NaN
209763;NaN
209773;NaN
209799;NaN
209807;-1.4502898359733443
209820;NaN
209826;NaN
209832;NaN
209839;NaN
209841;NaN
209865;NaN
209869;NaN
209873;NaN
209889;NaN
209903;NaN
209931;NaN
209943;1.111566745216231
209968;NaN
209988;NaN
210004;NaN
210012;1.6387398616549271
210033;NaN
210056;NaN
210058;NaN
210070;-1.004838859490174
210071;NaN
210126;NaN
210139;NaN
210149;NaN
210171;6.119827480202744
210249;NaN
210277;-4.453410188037262
2103;NaN
210303;NaN
210308;NaN
210309;NaN
210356;NaN
210374;NaN
210378;NaN
21041;NaN
210444;NaN
210445;NaN
210478;1.4867793396497313
210488;NaN
210501;NaN
210503;NaN
210509;NaN
210517;2.8017412201560874
210518;NaN
210520;NaN
210524;NaN
210526;NaN
210527;NaN
210532;NaN
210554;NaN
210570;NaN
210586;NaN
210611;NaN
210632;NaN
210660;NaN
210723;2.910246719714448
210733;NaN
210739;NaN
210755;NaN
210762;NaN
210768;NaN
210781;NaN
210809;NaN
210821;NaN
210827;NaN
210830;NaN
210840;NaN
210860;NaN
210870;NaN
210895;NaN
210913;NaN
210919;NaN
210929;NaN
210941;NaN
210944;NaN
210967;NaN
210968;NaN
210979;NaN
211005;NaN
211027;NaN
211052;NaN
211097;NaN
211132;NaN
211148;0.0
211150;NaN
211152;NaN
21116;NaN
211207;NaN
211224;NaN
211234;NaN
211270;NaN
211295;NaN
211297;NaN
211302;NaN
211307;1.458655349875059
211345;NaN
211370;NaN
211375;NaN
211397;NaN
211408;NaN
211426;NaN
211435;-1.4721631065619485
211436;NaN
211444;NaN
21146;NaN
211473;NaN
211502;-0.3744349803001379
211550;NaN
211557;NaN
211572;NaN
21164;NaN
211683;NaN
211686;NaN
21170;NaN
211706;NaN
211717;NaN
211722;NaN
211741;NaN
211781;NaN
211791;NaN
211811;NaN
211840;NaN
211874;0.9800161961111956
211934;-0.15242844823699075
211940;NaN
212010;NaN
212057;NaN
212060;NaN
212064;NaN
212071;NaN
212098;NaN
212115;NaN
212135;NaN
212142;NaN
212160;NaN
212237;NaN
212262;NaN
212264;NaN
212271;NaN
212274;NaN
212296;NaN
212317;0.8463377990021543
21232;NaN
212335;NaN
212340;NaN
212346;NaN
212385;-5.453008277675736
212397;NaN
212459;NaN
212510;NaN
212514;NaN
212540;NaN
212556;NaN
212559;NaN
212560;NaN
212569;NaN
212594;NaN
212600;1.4580175537754918
21261;NaN
212624;NaN
212644;NaN
212647;NaN
212704;NaN
212718;NaN
212727;NaN
212757;2.2031526684722067
212790;NaN
212795;NaN
212809;-5.129028564517301
212811;NaN
212813;NaN
21284;NaN
212841;NaN
212869;NaN
212883;7.721313021053529
2129;NaN
212907;NaN
212941;-3.6590580015007514
212948;NaN
212955;NaN
212981;NaN
213;NaN
213014;NaN
213028;NaN
21304;NaN
213041;NaN
213061;NaN
213073;-1.2904949218204302
21312;NaN
213164;NaN
213172;NaN
2132;NaN
213214;-0.29950982572306173
213216;NaN
213273;NaN
213284;NaN
213369;NaN
213370;NaN
213406;3.085458500938396
213408;NaN
213431;NaN
213433;NaN
213436;NaN
213464;3.7846892149105313
213466;NaN
213517;NaN
213536;NaN
213556;NaN
213640;NaN
213645;NaN
213672;NaN
213676;NaN
213690;NaN
213692;NaN
213748;NaN
213768;NaN
213773;NaN
213778;NaN
213821;NaN
213829;NaN
213844;NaN
213846;NaN
213848;0.0
213859;-3.191828517202975
21387;1.8169007635564927
213891;-3.1458822908643045
213899;NaN
213925;NaN
213959;NaN
213983;NaN
213984;NaN
213998;NaN
214007;-1.4006053125160318
214013;NaN
214101;NaN
214102;NaN
214103;NaN
214138;NaN
214151;1.7463824362531086
214174;NaN
214185;NaN
214192;NaN
214196;-5.502824660355612
214197;NaN
214205;NaN
214210;NaN
21422;NaN
214227;NaN
214231;NaN
214248;NaN
214259;NaN
214266;NaN
214268;NaN
214289;NaN
214320;NaN
214348;NaN
214355;NaN
214357;NaN
214386;NaN
214397;NaN
214408;NaN
214446;NaN
214456;NaN
214461;NaN
214492;NaN
214495;NaN
214509;-4.537634378877847
214527;NaN
21453;NaN
214549;NaN
214550;NaN
21460;NaN
214623;NaN
214628;NaN
214657;NaN
214659;NaN
214687;NaN
214688;NaN
214702;NaN
214703;NaN
214705;NaN
21472;NaN
214729;NaN
214739;NaN
214759;NaN
21476;NaN
214761;NaN
214775;NaN
214779;NaN
214797;NaN
214834;NaN
214842;NaN
214958;NaN
214978;NaN
214987;2.7615016132855743
214988;NaN
214992;7.370714465054307
214997;NaN
215014;-3.8733519984555738
21502;NaN
215036;NaN
215039;NaN
215111;NaN
215115;NaN
215124;NaN
215146;NaN
21516;NaN
215203;NaN
215207;NaN
215234;NaN
215243;NaN
215274;NaN
215330;NaN
215347;NaN
215421;NaN
215457;NaN
215464;NaN
215469;NaN
215477;NaN
215492;NaN
21552;NaN
215521;NaN
21556;NaN
215560;NaN
215569;NaN
21559;3.8731215040292635
21561;-1.839948757632286
215639;NaN
215654;4.22255375107223
21566;NaN
215680;NaN
215690;NaN
215693;NaN
215701;0.0
215706;NaN
215707;NaN
215744;NaN
21575;NaN
215770;NaN
215789;NaN
21579;-0.66249096609288
2158;NaN
215806;NaN
21581;NaN
215822;NaN
21590;NaN
215911;NaN
215922;NaN
215923;NaN
215927;NaN
215979;NaN
215982;NaN
215984;NaN
216037;NaN
216047;NaN
21606;NaN
216062;NaN
21608;NaN
216080;NaN
21609;NaN
216116;NaN
216134;2.2330709027153044
216136;2.0187641676688317
216146;NaN
216148;-1.0628391742923977
216155;NaN
216158;NaN
216242;NaN
21625;NaN
216264;NaN
216278;NaN
216356;NaN
216359;NaN
216388;NaN
216403;NaN
216473;-2.9745078834125582
216475;NaN
216480;NaN
216481;NaN
216509;NaN
216511;NaN
21654;NaN
216634;NaN
216653;NaN
216660;NaN
21667;NaN
216674;NaN
2167;NaN
216727;NaN
216732;NaN
216757;NaN
216790;NaN
216798;NaN
21682;NaN
216820;NaN
216829;-1.8923147622542444
216835;NaN
216885;NaN
216889;NaN
216899;NaN
216906;NaN
216922;NaN
216951;-0.9046354682003535
216978;NaN
217059;NaN
217074;NaN
217119;NaN
217129;NaN
217131;NaN
217230;NaN
217236;NaN
217238;NaN
217239;0.0
217262;NaN
217289;NaN
217294;0.9550803170772952
217300;NaN
217320;NaN
217333;NaN
217358;NaN
217360;NaN
217377;NaN
217379;NaN
217386;NaN
217388;NaN
217407;NaN
217443;NaN
217456;NaN
217513;NaN
217585;NaN
217594;NaN
217599;NaN
217607;NaN
217638;-1.71014030275787
217646;NaN
217653;-3.449854894201477
217714;2.9392967381688417
217738;NaN
217749;NaN
217769;NaN
217787;NaN
217834;NaN
217838;NaN
21786;NaN
217893;NaN
217911;NaN
217917;NaN
217936;NaN
217948;NaN
217958;NaN
217967;NaN
21797;NaN
217985;NaN
218004;NaN
218017;NaN
21802;NaN
21806;NaN
218060;NaN
218067;NaN
218073;NaN
218078;NaN
218089;NaN
218136;NaN
218182;NaN
218188;NaN
218194;NaN
218215;10.637192338141578
218223;NaN
218226;NaN
21823;NaN
218234;NaN
218295;NaN
218298;NaN
21830;NaN
218319;NaN
218357;-1.2939098061939207
218396;1.6802000733753004
218404;1.4298466836551773
21845;NaN
218462;3.927736214610941
21848;NaN
218483;NaN
218484;NaN
21850;NaN
218521;NaN
218532;-1.4367843126302635
218665;NaN
218677;NaN
218709;NaN
218714;NaN
218717;NaN
218727;NaN
218735;NaN
218740;NaN
218757;NaN
21880;NaN
218812;NaN
218830;NaN
218852;NaN
218865;NaN
218902;NaN
21893;NaN
218937;NaN
218947;NaN
218952;NaN
218961;NaN
219016;NaN
219019;NaN
219023;NaN
219040;NaN
219071;NaN
219082;NaN
219120;0.5903350242123445
219135;NaN
219180;NaN
219203;NaN
219229;NaN
219240;NaN
219243;NaN
219286;NaN
219308;NaN
21931;NaN
219310;NaN
219318;NaN
219347;0.08593490293514483
219356;NaN
219365;NaN
219366;NaN
219406;NaN
219419;NaN
219434;NaN
219467;NaN
219472;NaN
219479;NaN
21948;NaN
219480;NaN
219526;-0.8319612292720999
219575;NaN
219610;NaN
219632;NaN
219642;NaN
219644;NaN
219658;NaN
219700;NaN
219730;NaN
219768;NaN
219783;NaN
219790;NaN
219798;NaN
219809;NaN
219825;NaN
219860;NaN
219868;1.5320308349213412
219872;NaN
219878;NaN
219888;NaN
219922;NaN
219962;NaN
219968;NaN
219973;0.6277751513968526
219981;NaN
219991;NaN
220028;NaN
220062;NaN
22007;NaN
220077;NaN
220098;NaN
220111;NaN
220169;NaN
220225;NaN
220227;NaN
220288;NaN
220302;NaN
22031;NaN
220318;NaN
220345;0.0
220382;NaN
220385;NaN
220410;NaN
220411;NaN
220421;NaN
220451;NaN
22046;NaN
220470;NaN
220488;NaN
220490;NaN
220494;NaN
220506;NaN
220512;NaN
220519;NaN
220532;NaN
220534;NaN
220535;NaN
220604;NaN
220635;NaN
220680;NaN
220706;NaN
220708;NaN
22071;NaN
220713;NaN
220719;NaN
220723;NaN
220744;NaN
220753;NaN
220759;NaN
220812;NaN
220844;NaN
220901;NaN
220931;NaN
220974;NaN
220996;NaN
221006;NaN
221014;NaN
221125;NaN
221137;NaN
221146;NaN
221153;NaN
221163;NaN
221166;NaN
221196;NaN
221216;NaN
221242;NaN
221244;NaN
221253;NaN
221259;NaN
221309;NaN
221345;2.361289904943331
22136;NaN
22142;NaN
221431;NaN
221434;NaN
221459;NaN
22146;NaN
221468;NaN
22158;NaN
221588;NaN
221597;NaN
221610;NaN
22162;NaN
221621;NaN
22163;NaN
221644;NaN
221653;NaN
221682;NaN
221706;NaN
221721;NaN
221740;NaN
221778;0.01928877273633467
221838;NaN
221847;NaN
221853;NaN
221878;NaN
221895;NaN
221897;NaN
221932;NaN
221942;NaN
221977;NaN
221986;NaN
22200;NaN
222030;NaN
222085;NaN
222094;-1.2050502703333836
222098;1.9061196752289211
222103;NaN
222145;NaN
222189;NaN
222236;-1.228515211143932
22226;NaN
222263;NaN
22227;NaN
222295;NaN
222298;NaN
222306;NaN
222334;-1.1088492578708613
222347;0.0
222349;NaN
222377;NaN
22238;NaN
222381;NaN
222513;NaN
222533;NaN
222562;NaN
222569;NaN
222584;NaN
22259;NaN
222590;NaN
222601;NaN
222614;NaN
222615;NaN
222616;NaN
222625;NaN
222627;NaN
222628;3.6356441758397446
222677;NaN
222700;NaN
222703;NaN
222708;NaN
222710;NaN
222729;NaN
222741;NaN
222742;NaN
222789;NaN
222801;0.0
222810;NaN
222824;NaN
222873;NaN
222885;NaN
222900;NaN
222902;NaN
222921;0.12232214669989072
222922;NaN
222933;NaN
222936;NaN
222995;NaN
223003;NaN
22301;NaN
223026;NaN
223031;NaN
22304;NaN
22305;6.182900479071071
223067;NaN
223088;NaN
223101;NaN
223106;NaN
223126;NaN
223165;NaN
223183;NaN
223184;NaN
223202;NaN
223219;NaN
223225;NaN
223230;NaN
223260;NaN
223266;NaN
223282;NaN
223296;NaN
223311;NaN
223334;NaN
223341;NaN
223344;NaN
223378;NaN
223398;NaN
223423;NaN
223436;4.071873779505037
22344;NaN
223443;NaN
223462;NaN
223476;NaN
223525;NaN
22353;NaN
223535;NaN
223557;NaN
2236;NaN
223624;NaN
223643;NaN
22365;NaN
223693;NaN
223706;NaN
223730;NaN
223739;NaN
223753;NaN
223777;NaN
223778;NaN
223779;NaN
223785;NaN
223795;2.1342655408432667
223808;NaN
22387;NaN
223876;NaN
223881;NaN
223887;NaN
223929;NaN
22394;NaN
223943;NaN
22396;NaN
223967;NaN
2240;NaN
224021;NaN
224042;NaN
224065;NaN
224091;NaN
22416;NaN
224216;NaN
224310;NaN
224336;NaN
224362;NaN
224374;NaN
224375;NaN
224378;NaN
224422;NaN
224447;0.0
224461;6.582332637923076
224498;NaN
224503;0.0
22451;NaN
224534;NaN
224568;NaN
224569;NaN
224570;6.746419013558652
224582;NaN
224585;NaN
224605;0.0
224636;NaN
224639;NaN
224645;NaN
224646;NaN
224670;4.99738011837361
224675;7.512766277268215
224677;NaN
224691;NaN
224693;NaN
224717;NaN
22472;NaN
224734;NaN
22476;0.0
224762;NaN
224778;NaN
224786;NaN
224794;NaN
224804;NaN
224830;NaN
224868;NaN
224888;NaN
224936;NaN
224963;NaN
224969;NaN
224974;NaN
224983;NaN
224997;-3.4951471106812955
225028;NaN
225038;NaN
225072;NaN
225084;NaN
225085;NaN
225112;11.099601564522573
225119;NaN
225151;NaN
225183;-2.7123990156257736
225203;NaN
225265;NaN
225273;NaN
225280;NaN
225290;NaN
225300;NaN
225311;NaN
225320;NaN
225353;NaN
225360;NaN
225375;NaN
225380;NaN
225393;NaN
22540;NaN
225401;NaN
225418;NaN
225422;NaN
225498;NaN
225527;NaN
225531;NaN
225537;NaN
225550;NaN
225569;NaN
225590;NaN
225593;NaN
225597;NaN
225627;NaN
225632;NaN
225634;NaN
225639;NaN
225653;NaN
225685;NaN
225687;NaN
225689;NaN
225693;NaN
2257;NaN
225799;NaN
225813;NaN
225834;NaN
225857;NaN
225862;-3.797198783108022
225909;5.308774283853795
225954;NaN
22597;2.4658608013899963
225986;NaN
225994;NaN
226019;NaN
22602;NaN
226022;3.5595989512224806
22604;NaN
22608;0.0
226083;NaN
226100;NaN
226115;0.4440103035088099
226118;NaN
226119;NaN
226132;NaN
226133;NaN
226138;NaN
226139;NaN
226143;NaN
226153;NaN
226197;NaN
2262;NaN
226201;NaN
226217;NaN
226220;NaN
226234;NaN
226248;2.318651607316492
226293;NaN
226306;NaN
226342;NaN
226350;NaN
226390;NaN
226415;NaN
226425;NaN
226445;NaN
226447;5.403738698940524
226464;NaN
226483;NaN
226498;NaN
226525;4.591314958602149
226541;-1.0275642672460794
226546;NaN
226555;NaN
226566;NaN
226571;NaN
226574;NaN
2266;NaN
226602;NaN
226614;NaN
226618;NaN
226646;NaN
22665;NaN
226664;NaN
22667;NaN
226676;NaN
226678;NaN
226679;NaN
22669;NaN
226701;NaN
226702;NaN
226720;NaN
226726;NaN
226732;NaN
226746;NaN
22675;NaN
226760;9.580728953218578
226771;NaN
226772;NaN
226778;NaN
226785;NaN
226832;NaN
226849;NaN
226875;NaN
226887;NaN
226897;NaN
226909;NaN
22691;NaN
226923;5.856084382169209
22697;-0.09918474999051696
226979;NaN
226990;NaN
226994;NaN
22705;NaN
227070;NaN
227084;NaN
227085;NaN
227102;NaN
227135;NaN
227138;NaN
227140;NaN
227145;NaN
227185;NaN
227245;NaN
227264;NaN
227265;-1.8982754578071654
227283;NaN
227324;NaN
227328;NaN
22734;NaN
227357;NaN
227367;NaN
227376;NaN
227383;NaN
227440;NaN
227462;4.920402224920876
227464;NaN
227468;NaN
227487;NaN
22750;NaN
227556;NaN
227567;NaN
227587;NaN
22760;NaN
227619;NaN
227637;NaN
227644;NaN
227647;NaN
227652;NaN
227692;NaN
227724;NaN
227748;NaN
227759;NaN
227764;NaN
227765;NaN
227775;NaN
227784;NaN
227793;NaN
227842;NaN
227859;NaN
227896;NaN
227916;NaN
227925;NaN
227962;1.1133735674717649
227995;NaN
2280;NaN
228018;NaN
228023;NaN
228053;5.26700018777079
228067;-0.7506339232219827
22810;NaN
228151;NaN
228171;NaN
228173;NaN
228197;NaN
228199;NaN
228204;NaN
22821;NaN
228266;NaN
228285;NaN
22829;NaN
22831;NaN
228316;NaN
228329;NaN
228339;NaN
228365;NaN
228368;NaN
228377;NaN
228455;NaN
22846;NaN
228491;NaN
22851;NaN
228535;NaN
228571;NaN
228602;NaN
228611;NaN
228616;NaN
22864;NaN
228651;NaN
22866;NaN
228685;NaN
228691;NaN
228766;NaN
228805;NaN
228811;NaN
228858;NaN
228868;NaN
228871;NaN
228879;NaN
228908;NaN
22891;NaN
228923;NaN
228940;NaN
228960;NaN
229039;NaN
229041;NaN
229045;NaN
229050;7.177445141400967
229052;NaN
229058;NaN
229087;NaN
229097;NaN
229111;NaN
229126;NaN
229143;NaN
229148;NaN
229191;NaN
229242;NaN
229247;NaN
2293;NaN
229302;NaN
229318;NaN
229334;-2.3126839991718704
229341;NaN
229342;NaN
229367;NaN
229378;NaN
229404;NaN
229436;-1.516538195492963
229439;0.3299121624420489
229484;NaN
229486;NaN
229543;NaN
229544;NaN
229566;NaN
22957;NaN
229572;NaN
229592;NaN
229596;NaN
229603;NaN
229656;NaN
229661;NaN
229679;NaN
229689;NaN
229692;NaN
229699;NaN
229730;NaN
229734;4.649297781631049
229753;NaN
22977;NaN
229771;NaN
229807;NaN
229813;NaN
22983;NaN
229833;NaN
22985;NaN
229934;NaN
229935;NaN
230006;NaN
230023;NaN
230032;NaN
23005;NaN
230064;NaN
230075;NaN
230119;NaN
23016;NaN
230205;NaN
23021;NaN
230220;NaN
230248;-1.3342116401476731
230253;NaN
230271;NaN
230276;NaN
230277;NaN
230291;NaN
230297;NaN
230311;NaN
230313;NaN
230316;NaN
230334;NaN
23034;NaN
230351;0.0
230360;-0.3957932081347233
230367;NaN
230377;NaN
230422;NaN
230442;NaN
23045;NaN
230501;NaN
230517;NaN
230523;NaN
230537;NaN
230542;NaN
230569;NaN
23060;NaN
230613;NaN
230626;NaN
230630;NaN
230650;NaN
230661;NaN
230664;NaN
230669;NaN
230672;NaN
230714;NaN
230723;NaN
230734;NaN
230736;NaN
230754;NaN
230774;NaN
23078;NaN
230786;NaN
230828;NaN
230847;NaN
23087;NaN
230922;NaN
230926;NaN
230954;NaN
230964;NaN
230979;NaN
231015;NaN
231050;NaN
231059;NaN
231075;-1.6282883694066204
231105;NaN
231115;NaN
231123;NaN
23114;NaN
231148;NaN
231224;NaN
231229;NaN
231235;NaN
231238;NaN
231268;NaN
231300;NaN
231301;NaN
231313;NaN
231367;NaN
231405;NaN
231426;NaN
231427;NaN
231431;3.2811260693475006
231444;NaN
231472;NaN
231487;NaN
231491;NaN
231507;NaN
231535;NaN
231558;NaN
23158;NaN
231587;NaN
23163;NaN
231643;NaN
231654;NaN
231655;-2.2960493468533554
231677;NaN
231737;NaN
231759;NaN
231771;NaN
231772;NaN
231778;NaN
23179;NaN
23180;NaN
231800;8.64767017831125
231862;NaN
23188;NaN
231882;NaN
23191;NaN
231929;3.3428980925368004
231957;NaN
231961;NaN
