source_edge_id,from_node,to_node,distance,travel_time,capacity,freespeed,permlanes
10228,16405,14953,47.23343088974009,0.08821435555662203,600.0,4.166666666666667,1.0
10229,28135,24056,131.1686908830053,0.05294285090211412,600.0,6.944444444444445,1.0
1023,15875,15873,67.51472641496959,0.06171493077016779,600.0,4.166666666666667,1.0
10230,24056,28135,131.1686908830053,0.05294285090211412,600.0,6.944444444444445,1.0
10231,16067,16068,75.42599907588612,0.22096713163717366,1000.0,16.666666666666668,1.0
10232,16068,16067,75.42599907588612,0.22096713163717366,1000.0,16.666666666666668,1.0
10233,16068,25440,455.8181443351795,0.03656428967077508,1000.0,16.666666666666668,1.0
10234,25440,16068,455.8181443351795,0.03656428967077508,1000.0,16.666666666666668,1.0
10235,25440,28092,244.73004694210363,0.06810224929433999,1000.0,16.666666666666668,1.0
10236,28092,25440,244.73004694210363,0.06810224929433999,1000.0,16.666666666666668,1.0
10237,25186,17150,525.4350589742528,0.05286624351257638,1000.0,27.77777777777778,1.0
10238,17150,25186,525.4350589742528,0.05286624351257638,1000.0,27.77777777777778,1.0
10239,17150,16066,319.07633411392374,0.0870568412882039,1000.0,27.77777777777778,1.0
1024,15873,15875,67.51472641496959,0.06171493077016779,600.0,4.166666666666667,1.0
10240,16066,17150,319.07633411392374,0.0870568412882039,1000.0,27.77777777777778,1.0
10241,1294,8888,58.21430444580745,0.14314923819266717,600.0,8.333333333333334,1.0
10242,8888,1294,58.21430444580745,0.14314923819266717,600.0,8.333333333333334,1.0
10243,12812,12934,119.27263368864212,0.02328931366627729,300.0,2.7777777777777777,1.0
10244,12934,12812,119.27263368864212,0.02328931366627729,300.0,2.7777777777777777,1.0
10245,12934,12933,84.81869173275334,0.032749594706435674,300.0,2.7777777777777777,1.0
10246,12933,12934,84.81869173275334,0.032749594706435674,300.0,2.7777777777777777,1.0
10247,12933,12936,23.4983204459321,0.11821175833265356,300.0,2.7777777777777777,1.0
10248,12936,12933,23.4983204459321,0.11821175833265356,300.0,2.7777777777777777,1.0
10249,12813,18688,103.8619971218283,0.02674489086243444,300.0,2.7777777777777777,1.0
1025,30040,4660,8.576775896905891,0.97161607502647,600.0,8.333333333333334,1.0
10250,18688,12813,103.8619971218283,0.02674489086243444,300.0,2.7777777777777777,1.0
10251,18688,18686,93.12987619147992,0.029826924413241144,300.0,2.7777777777777777,1.0
10252,18686,18688,93.12987619147992,0.029826924413241144,300.0,2.7777777777777777,1.0
10253,12812,12820,5.555555555555555,1.0,600.0,5.555555555555555,1.0
10254,12820,12812,5.555555555555555,1.0,600.0,5.555555555555555,1.0
10255,13283,13284,31.484023495398024,0.22057042504302235,600.0,6.944444444444445,1.0
10256,13284,13283,31.484023495398024,0.22057042504302235,600.0,6.944444444444445,1.0
10257,13284,13285,84.3037188045132,0.04942447054237902,600.0,4.166666666666667,1.0
10258,13285,13284,84.3037188045132,0.04942447054237902,600.0,4.166666666666667,1.0
10259,13290,13289,94.91619706710868,0.04389837346433828,600.0,4.166666666666667,1.0
1026,4660,30040,8.576775896905891,0.97161607502647,600.0,8.333333333333334,1.0
10260,13289,13290,94.91619706710868,0.04389837346433828,600.0,4.166666666666667,1.0
10261,13292,13291,120.32540734540459,0.034628319642466585,600.0,4.166666666666667,1.0
10262,13291,13292,120.32540734540459,0.034628319642466585,600.0,4.166666666666667,1.0
10263,13291,13289,75.74623546296529,0.0550082342864931,600.0,4.166666666666667,1.0
10264,13289,13291,75.74623546296529,0.0550082342864931,600.0,4.166666666666667,1.0
10265,13289,13287,66.93153005058028,0.062252673194799366,600.0,4.166666666666667,1.0
10266,13287,13289,66.93153005058028,0.062252673194799366,600.0,4.166666666666667,1.0
10267,13293,13294,63.116342102605515,0.06601565502470179,600.0,4.166666666666667,1.0
10268,13294,13293,63.116342102605515,0.06601565502470179,600.0,4.166666666666667,1.0
10269,13294,13295,54.996476292408,0.07576242966027726,600.0,4.166666666666667,1.0
1027,1417,1418,378.4104387022335,0.018351619654734055,600.0,6.944444444444445,1.0
10270,13295,13294,54.996476292408,0.07576242966027726,600.0,4.166666666666667,1.0
10271,13295,13292,111.94016614622642,0.03722226623483646,600.0,4.166666666666667,1.0
10272,13292,13295,111.94016614622642,0.03722226623483646,600.0,4.166666666666667,1.0
10273,13297,13296,183.33870180223275,0.03787767872347765,600.0,6.944444444444445,1.0
10274,13296,13297,183.33870180223275,0.03787767872347765,600.0,6.944444444444445,1.0
10275,13295,13297,201.22795665130656,0.020706201742567928,600.0,4.166666666666667,1.0
10276,13297,13295,201.22795665130656,0.020706201742567928,600.0,4.166666666666667,1.0
10277,13297,13294,243.19425893632217,0.017133079888031668,600.0,4.166666666666667,1.0
10278,13294,13297,243.19425893632217,0.017133079888031668,600.0,4.166666666666667,1.0
