node_index,source_node_id,pos_x,pos_y,is_stop_only
8929,251434598,727544.6964868315,5344218.042633804,False
8930,251434651,727696.5621466595,5344035.501149651,False
8931,2514406267,716284.2362081562,5354248.553180248,False
8932,2514406283,716284.7778468517,5354261.639953522,False
8933,2514406285,716258.3817466665,5354262.605711794,False
8934,251471558,726495.0067919758,5344378.249525116,False
8935,251471560,726587.0804594641,5344511.302454255,False
8936,251471562,726612.1036117921,5344686.21544939,False
8937,251471605,727064.2254332742,5344397.300736089,False
8938,2515282294,715776.0410207892,5354257.622033778,False
8939,2515308948,683230.0539368689,5377889.090394065,False
8940,2515308952,683248.426119281,5377889.764954563,False
8941,2515308970,683230.5782354309,5377915.954601193,False
8942,2515309000,683245.9766949464,5377916.4880807,False
8943,251566585,695008.4261422034,5353922.190917204,False
8944,251566590,695347.7312699049,5354546.624036805,False
8945,2515757132,709035.878171793,5350112.383151231,False
8946,2516058461,714484.2047147707,5353987.640414079,False
8947,2517174120,682065.9841578789,5395600.528468308,False
8948,2517174126,682068.8908715853,5395660.104003856,False
8949,2517174127,682056.5892415957,5395662.119216086,False
8950,2517174129,682017.7036565248,5395666.320544385,False
8951,2517174132,681909.0752932134,5396121.300666124,False
8952,2517174133,681897.343887181,5396124.391656412,False
8953,2517174137,682083.4803233716,5396308.184413056,False
8954,2517174138,682070.8245893092,5396308.897368349,False
8955,2517174139,681992.2021980723,5396316.793543309,False
8956,251731700,694790.828683332,5353398.232178153,False
8957,251731707,694910.760103942,5353189.951822984,False
8958,251735888,694096.2065665073,5354016.551032575,False
8959,251783752,694807.1171219847,5352792.486621091,False
8960,251786540,694907.218268488,5352130.573648851,False
8961,251786799,695039.1070497175,5351732.835252968,False
8962,251787103,694697.2196650312,5351096.876140398,False
8963,251787108,695573.3378684386,5350100.7634746395,False
8964,251814075,695619.167336384,5349729.642587909,False
8965,251816097,692563.2819280906,5355002.514215645,False
8966,251816177,693354.6272708852,5354542.698947191,False
8967,251816476,693081.1648238112,5355035.963137162,False
8968,251816477,693027.3877782283,5355029.296225124,False
8969,251817481,693804.1090138163,5356064.721093721,False
8970,251817488,694130.9239593274,5356320.336259814,False
8971,251817698,693565.1574160655,5356554.298811788,False
8972,251817781,693488.0581635371,5358109.503666135,False
8973,251817820,695065.1689272849,5357715.94109538,False
8974,251818804,695116.4535971658,5355137.232410561,False
8975,251819140,690978.7787958934,5357746.915836597,False
8976,251819224,690151.6828385731,5358070.096716643,False
8977,251819235,690903.824351029,5358525.844496031,False
8978,251819845,691101.3758725023,5358074.077441632,False
8979,251819854,691116.315169094,5358976.343250614,False
8980,251819856,691113.7914965015,5359297.504605733,False
8981,251819858,691202.2733600253,5359713.848701599,False
8982,251819861,691474.8465317711,5359896.325377579,False
8983,251819862,691557.694019967,5359901.91435642,False
8984,251819865,692068.1421522957,5359987.709745649,False
8985,251819866,692187.7995735283,5359998.8379132105,False
8986,251819867,692230.6360954284,5360001.824454319,False
8987,251819868,692328.4592814967,5360005.895971952,False
8988,251820588,691089.0264129014,5375923.87219972,False
8989,251820592,691414.8123627126,5375631.253583112,False
8990,251820603,690624.2755140879,5375862.607653081,False
8991,251820629,690517.5005614981,5375921.848036903,False
8992,251820634,690322.4319855077,5376055.956461809,False
8993,251820646,690656.2766319544,5376122.4437618675,False
8994,251820648,690656.5060321535,5376247.873720449,False
8995,251820667,690400.1058519358,5376160.119203035,False
8996,251820711,690975.8004439988,5376029.207172213,False
8997,251820713,691025.8338573263,5376061.065001021,False
8998,251820727,691301.864279163,5376115.998937969,False
8999,251820736,691344.2080056078,5376293.073094099,False
9000,251820738,691347.052428962,5376320.831146429,False
9001,251820753,690747.0997816249,5377421.4735550955,False
9002,251820756,690731.4277491922,5376807.561757604,False
9003,251820802,691391.1787030941,5376077.1331643155,False
9004,251820818,691459.1887705897,5375640.280001775,False
9005,251820819,691460.2159421548,5375631.357625623,False
9006,251820822,690966.1891639342,5377435.236997805,False
9007,251820823,690993.2113609533,5377482.461885388,False
9008,251820827,691919.7934669771,5360365.336970222,False
9009,251820832,691924.524940377,5361037.81669136,False
9010,251820842,692176.7690971928,5362147.882845807,False
9011,251820846,691016.1884419838,5377679.953047816,False
9012,251820852,691143.5739994216,5378188.641556508,False
9013,251820858,691067.9170984753,5377377.715908476,False
9014,251820859,691077.4906753696,5377371.130223493,False
9015,251820861,691194.3952354919,5377347.027622434,False
9016,251821324,691342.5958880144,5359802.550969537,False
9017,251821325,691335.6456239286,5359848.369656816,False
9018,251821327,691255.2937197069,5359983.641868748,False
9019,251821622,689671.2308460865,5358556.0262172725,False
9020,251821625,689711.9359261709,5358876.947642991,False
9021,251821630,689882.7474806191,5359296.82920287,False
9022,251821936,690492.8123323793,5361447.301327028,False
9023,251822004,691776.7740779195,5363404.912525256,False
9024,251822009,691971.1706131257,5362712.532640593,False
9025,251822216,694510.1513671287,5363616.747217671,False
9026,251822222,694621.0505288703,5362494.528035543,False
9027,251822383,693990.1753561614,5363561.595122403,False
9028,251822388,693688.3754401822,5364102.771081747,False
9029,251822603,693321.2753749671,5358660.341076107,False
9030,251822812,691156.4774453186,5356561.822202702,False
9031,251822815,691687.5640051968,5356775.658483533,False
9032,251822823,692316.0811793217,5356855.553124533,False
9033,251822850,692349.6099510253,5356844.048594955,False
9034,251822943,692085.9227434442,5356818.7687535295,False
9035,251822948,691596.7447954884,5356938.391383589,False
9036,251822954,691306.0698298027,5357211.196482632,False
9037,251822956,691370.4074482633,5357302.754873185,False
9038,251822958,691359.0551456987,5357395.9578375835,False
9039,251822964,690915.804070008,5357798.583706831,False
9040,251822969,691399.1372178735,5378471.853976041,False
9041,251822998,690962.7380634216,5381585.665258369,False
9042,251823018,690966.3302259158,5381602.377388087,False
9043,251823122,691305.5988947698,5357244.11521174,False
9044,251823123,691254.961699809,5357223.4611786725,False
9045,251823124,691185.5310300251,5357218.987118549,False
9046,251823562,689232.5255073442,5358472.557667808,False
9047,251823704,689825.7209835591,5358117.380218251,False
9048,251823705,689833.5929711466,5358274.336509271,False
9049,2518878251,681641.1576023437,5390952.183096207,False
9050,2518885576,681671.7417514817,5390806.651527017,False
9051,2519732611,685547.294637669,5386223.278048801,False
9052,252011103,694412.0715682448,5352760.409024916,False
9053,252011108,694458.6922964294,5352743.576870167,False
9054,252011118,694680.321481972,5352907.992191279,False
9055,252017733,695029.8427459807,5351761.558796947,False
9056,2521104834,681970.2470797421,5394408.07912988,False
9057,2521111259,681806.6486138623,5394639.11009664,False
9058,2525613736,714607.0585219023,5384738.015568887,False
9059,2526559110,714104.7125345231,5357350.050392527,False
9060,2526559443,714527.6002106199,5357511.704156067,False
9061,2526985183,716517.4966944145,5355487.793859473,False
9062,2526985204,716541.3412397706,5355527.344642083,False
9063,2527084976,716614.0668156364,5355841.14666512,False
9064,2527348049,686709.859811055,5366100.567781609,False
9065,252734957,685020.1588786168,5390104.729465092,False
9066,252734958,684981.0928973934,5390012.528798745,False
9067,252734971,685236.4933590498,5388919.213164365,False
9068,252734975,685315.4430887587,5388411.9083592715,False
9069,252734978,685535.0429968672,5388213.019100344,False
9070,252734980,685823.7463842308,5388142.061611222,False
9071,252734982,685960.1394149577,5388109.095609845,False
9072,252734983,686144.7725196867,5388078.6194042675,False
9073,252734995,687038.8705164157,5387952.89921051,False
9074,252735002,687894.184387226,5387879.531516176,False
9075,252735008,688888.282109273,5387692.538625204,False
9076,252735010,688994.2888946916,5387587.600812435,False
9077,252735013,689073.9574321345,5387286.457196539,False
9078,252735020,689117.2381571272,5386993.927289924,False
9079,252735024,688836.0760881009,5386380.537578381,False
9080,252735025,688774.4855478778,5386282.624099161,False
9081,252735030,688702.9466223397,5385891.919360949,False
9082,252735040,688002.488759825,5384817.4536024835,False
9083,252735065,686856.7448275852,5382555.302820461,False
9084,252735066,686850.430508324,5382379.193437002,False
9085,2527588931,717141.5006276583,5357333.792560614,False
9086,2527599209,716650.5572531703,5357040.706994934,False
9087,252792061,698433.4834173408,5356693.260742585,False
9088,252793072,698187.8986895854,5356715.876808577,False
9089,252793073,698242.8046657601,5356721.798653745,False
9090,252793136,698254.5496968799,5356739.022036682,False
9091,252793137,698194.2676380975,5356732.37836683,False
9092,2528443096,715737.1103997051,5365915.144278756,False
9093,2528443097,715713.590931179,5365923.13008054,False
9094,2528468283,716947.0236832579,5373166.650303517,False
9095,2528497214,716988.1862252585,5357030.890469153,False
9096,252889925,721886.5367706154,5375568.333923275,False
9097,252889926,721819.4586924054,5375566.032531931,False
9098,252889931,721553.9617016292,5375163.349049957,False
9099,252889933,721494.6699780521,5375194.438019827,False
9100,252889936,721442.6250958538,5374887.858924427,False
9101,252889949,721194.4502523299,5374595.090781828,False
9102,252889959,720721.8082606737,5375117.097126894,False
9103,252889960,720701.314079631,5375161.019299513,False
9104,252889978,719923.4814986035,5374954.546233272,False
9105,252889982,719844.9073578108,5374950.5411362015,False
9106,252889991,719619.1633703255,5374495.580478147,False
9107,252889992,719672.6138184265,5374454.91760131,False
9108,252890001,718721.8173573855,5373157.752432928,False
9109,2529210905,703196.4083040236,5363991.232185277,False
9110,2529667278,714793.3676947522,5351908.456420417,False
9111,252967390,693176.399066496,5355542.227855751,False
9112,252969361,695614.3616965241,5358176.055907306,False
9113,252969362,695551.1001293457,5358177.103491214,False
9114,252969366,695365.0033026465,5358252.213621583,False
9115,252969368,695306.0994323049,5358239.8165739,False
9116,252969370,695254.2599481005,5358258.162324773,False
9117,252969373,695054.8655921547,5358373.171462415,False
9118,252969374,695061.0402160101,5358452.719287485,False
9119,252975741,695104.2532187289,5355850.6640018895,False
9120,252978421,699198.5141894727,5355709.562861212,False
9121,252978552,699142.8335635562,5356225.739239165,False
9122,252980245,692897.0876742024,5355236.12350067,False
9123,252980266,692960.3501844401,5355339.935960997,False
9124,252980269,692955.6529159261,5355456.195196824,False
9125,252980316,693189.5085148055,5355456.307815718,False
9126,252980565,692713.2681790858,5355416.592493166,False
9127,252980762,693002.2569006456,5355464.631973062,False
9128,252980764,693134.8728068256,5355508.426337895,False
9129,252981016,692758.7546023574,5355670.165883347,False
9130,252981022,692833.288682453,5355641.595790859,False
9131,252981043,692836.4737032915,5355597.597653105,False
9132,252981147,692854.4756412313,5355569.390471653,False
9133,252981151,692819.7125986302,5355402.712277441,False
9134,252981168,692950.2992148055,5355335.444412846,False
9135,252982280,693238.9141684663,5356306.947715448,False
9136,252982281,693211.993736207,5356330.800218474,False
9137,252982284,693119.2020610949,5356306.693337499,False
9138,252982296,693187.544294239,5356300.760980666,False
9139,252983054,691446.8576378389,5357399.7739236355,False
9140,2529843301,716327.1758118265,5356763.995982459,False
9141,2529843326,716333.2787974436,5356831.56295341,False
9142,253014794,699365.5459780684,5358832.784794737,False
9143,253014858,699604.7515534124,5359793.746601155,False
9144,253014937,700145.3836022686,5360096.533414369,False
9145,253015060,700094.8848314404,5359932.288415461,False
9146,253015073,700236.1644532505,5359958.859734757,False
9147,253015075,700274.6120782996,5359987.501684164,False
9148,253015133,700050.0226194932,5360121.523838526,False
9149,253015134,700081.316947842,5360216.7450998835,False
9150,253015151,700094.0902088,5360680.641121181,False
9151,253015191,699913.6913804777,5361163.909720034,False
9152,253015263,700055.7777876622,5361181.660417289,False
9153,253015267,699789.5224603139,5361922.358584031,False
9154,253015269,699790.3144581602,5362063.574433088,False
9155,253015271,699902.8795908574,5362588.328820117,False
9156,253015273,700039.2273661806,5363210.470673052,False
9157,253015964,701222.8267833714,5363739.886288403,False
9158,253015970,701290.5252969564,5363559.158435117,False
9159,253015971,701280.2503586987,5363493.717626819,False
9160,253015981,700990.9136555905,5363714.787446171,False
9161,253016179,701440.309441659,5363009.019145477,False
9162,2530812244,716324.2881916879,5351021.607777977,False
9163,2531370671,706442.8487416166,5350102.637536768,False
9164,25313765,684091.1278433559,5378642.379154868,False
9165,2531457398,706559.3751098441,5350609.528594194,False
9166,2531506572,716025.2114997633,5351175.430943336,False
9167,25320776,688973.3485047861,5359197.7268343605,False
9168,25320884,688771.8783645771,5360221.429726765,False
9169,25321154,688499.641822005,5360708.755961721,False
9170,25321165,688097.5563963465,5361028.540824259,False
9171,25321167,688073.1644205553,5361122.338580108,False
9172,25321242,688098.5838463377,5361887.277990091,False
9173,25321374,687984.4941902738,5362516.868858105,False
9174,25321628,687925.0006870204,5363015.834881762,False
9175,25321672,687926.3608365121,5363531.9839004185,False
9176,25321771,687963.5401956919,5363810.161488767,False
9177,25321789,687813.4705164186,5364113.940718019,False
9178,25321806,687505.098281617,5364510.949846848,False
9179,25321895,686595.213281981,5367746.427890615,False
9180,25321942,686501.841776354,5369250.543524603,False
9181,25321955,686105.5158575558,5370206.307561016,False
9182,25321959,685941.3713098733,5370400.601931883,False
9183,25322170,685607.7174963038,5370877.669361186,False
9184,25322171,685689.5758534851,5370864.02362765,False
9185,25322220,685597.5182746173,5370892.176915228,False
9186,25322221,685581.3658142274,5370884.036470249,False
9187,25322228,685454.5348523672,5371012.031963069,False
9188,25322235,685372.0708761549,5371154.379612074,False
9189,25322374,684098.0123110863,5378677.996198391,False
9190,25331699,685468.1198409044,5371819.703910138,False
9191,25331718,685469.8711646224,5372204.649642133,False
9192,25331720,685462.5776714833,5372272.714023981,False
9193,25331735,685494.5348939378,5372913.497235849,False
9194,25331738,685497.6088500526,5372992.460734771,False
9195,2533320696,714065.7341221173,5355638.731324567,False
9196,25340191,683234.452322942,5377947.077620462,False
9197,25340239,683271.429879249,5377908.703251861,False
9198,25340240,683241.1203797632,5377871.692603384,False
9199,25340449,683309.7715932247,5377563.338557928,False
9200,25340450,683295.5272813658,5377603.0075262,False
9201,25340472,683489.0351923632,5377224.979829153,False
9202,25340473,683534.6085327803,5377194.296322161,False
9203,25340665,684725.0348202948,5377314.036325455,False
9204,25340670,684961.2907098636,5377431.757928989,False
9205,25340738,685417.4823320895,5377413.372600756,False
9206,25340744,685259.0219627707,5377414.176302059,False
9207,25340750,685059.5117708795,5377442.722107306,False
9208,25341247,685520.4603030789,5373143.325843042,False
9209,25341252,685569.1748351115,5373431.359065645,False
9210,25341267,685647.4291504608,5374189.746925944,False
9211,25341296,685422.6775392981,5375356.706378077,False
9212,25341304,685353.2876186259,5375776.513675199,False
9213,25341344,685266.5984287437,5376338.247757727,False
9214,25341349,685257.4551752589,5376510.0709043415,False
9215,25341357,685309.8820328647,5376766.928304771,False
9216,25341365,685384.2149557592,5376922.4224628555,False
9217,25341367,685396.5458166841,5376995.504411266,False
9218,25341371,685406.5870470667,5377077.746014858,False
9219,25341387,685420.3159015741,5377193.064906972,False
9220,25342277,684024.4738563576,5378880.952244482,False
9221,25342284,684025.2970816522,5379052.288771366,False
9222,25342285,684023.4002007192,5379079.174472086,False
9223,25342292,684060.3466688722,5379248.652445136,False
9224,25342293,684072.6226675763,5379278.8712787395,False
9225,25342688,685152.1972110985,5379170.960010341,False
9226,25342691,685121.8455631214,5379169.574244882,False
9227,25342704,685116.373354096,5379419.792089264,False
9228,25342724,685196.4384511564,5379634.499588495,False
9229,25342729,685243.0848215144,5379774.89942964,False
9230,25343462,685765.4158405121,5378574.256828294,False
9231,25343471,685982.4276892846,5378549.085458257,False
9232,2535598358,704813.8989543493,5349944.875889279,False
9233,2535711751,679834.7017325922,5392634.333212374,False
9234,2536156945,714346.1518746049,5355009.418215682,False
9235,253655931,696534.339502636,5403869.1191529,False
9236,2536831546,697097.6312027777,5367259.657575111,False
9237,2536831563,697089.1884993657,5367270.724785876,False
9238,2536831573,697103.4669910056,5367271.566840212,False
9239,2536831576,697097.0712656071,5367275.528095068,False
9240,2537099648,713354.7045909701,5353136.270864907,False
9241,25373335,683770.4814412979,5377717.155858514,False
9242,25373340,683991.3891882957,5377768.158684801,False
9243,25373344,684158.0731343306,5377834.935120737,False
9244,25373346,684241.5886472965,5377853.349544355,False
9245,25373349,684388.3288288052,5377882.587413377,False
9246,25373351,684489.743665036,5377898.252721989,False
9247,25373354,684615.6084439298,5377915.398562963,False
9248,25373357,684726.6275213177,5377995.235902261,False
9249,25373360,684845.686848111,5378082.203932419,False
9250,25373361,684857.9322272437,5378088.0681390315,False
9251,25373402,685058.1275110902,5378033.16978484,False
9252,25373464,682400.1756131528,5377046.99080785,False
9253,25373788,681169.5727916436,5376592.537602674,False
9254,25373796,680980.4586262155,5376531.687362884,False
9255,25373818,680115.3033919862,5376363.185134107,False
9256,25373827,679799.661442038,5376380.558147376,False
9257,25373841,679306.7522879099,5376489.5080082845,False
9258,25373853,679003.4020392817,5376465.828194481,False
9259,25373857,678803.207610707,5376409.68517724,False
9260,25373861,678656.6291926973,5376384.584152607,False
9261,25373884,678126.0086122303,5376338.5436909525,False
9262,25374144,677774.2965221766,5376496.707016647,False
9263,25374152,677261.1246845912,5376697.957508659,False
9264,25374153,677194.71088139,5376722.383813498,False
9265,25374160,676721.1373989126,5376868.919659894,False
9266,25374173,675839.7559864243,5377073.818362127,False
9267,25374178,675459.7809592708,5377111.39866797,False
9268,25374222,674935.992928647,5377169.486851331,False
9269,25374224,674788.9411225609,5377278.384128593,False
9270,25374234,674136.6755440002,5377712.987940384,False
9271,25374242,673485.4612306408,5377923.592474001,False
9272,25374243,673368.1277352553,5377990.084167701,False
9273,25374858,671100.5810911689,5376431.594346633,False
9274,25374950,671538.9736990973,5376103.782414123,False
9275,25374960,672487.6732990996,5375298.751198347,False
9276,25374962,672661.0894661285,5375204.951242879,False
9277,25374965,672910.4315662496,5374875.330806122,False
9278,25374968,672984.5713364398,5374644.22394087,False
9279,25374976,673609.8446065055,5374324.177884989,False
9280,25375016,673852.9500836948,5374206.221627363,False
9281,2537528570,712818.3718851886,5352599.560679741,False
9282,25375474,674468.4703613427,5373958.233237119,False
9283,25375480,674602.3672892165,5374047.89941853,False
9284,25375484,674680.7214630514,5374073.306181899,False
9285,25375486,674589.330253409,5374078.557522973,False
9286,25375488,674609.4662570795,5374103.855220439,False
9287,25375499,674724.2842032528,5374288.554594243,False
9288,25375506,674812.7701970184,5374224.653432692,False
9289,25375528,674890.8803426693,5374378.906185548,False
9290,25375531,674941.6682978673,5374346.436310215,False
9291,25375535,675005.0382729013,5374304.277367262,False
9292,25375537,675044.3006722709,5374273.709648238,False
9293,25375541,674878.8222423038,5374207.640820636,False
9294,25375560,674924.6236265992,5374166.2386681745,False
9295,25375574,674436.8673652468,5373823.890744105,False
9296,25375576,674459.4378870673,5373796.986596349,False
9297,25375588,674311.3469856563,5373693.035711023,False
9298,25375622,675350.6301885905,5374595.982544415,False
9299,25375630,675818.8159552873,5374838.125534881,False
9300,25375633,675996.0037883046,5374975.233424064,False
9301,25375664,676220.5781187966,5375089.406082173,False
9302,25375665,676295.3076989558,5375097.657232064,False
9303,25375672,676791.6930593337,5375287.8763755625,False
9304,25375678,677200.8367470996,5375594.254317078,False
9305,25375680,677337.4967784949,5375698.417322493,False
9306,25375692,677423.2219523528,5375761.57696289,False
9307,25375695,677573.9658952592,5375847.331271397,False
9308,25375758,677899.1751740506,5376164.30861927,False
9309,25375761,677977.44249743,5376226.808537604,False
9310,2537633143,714370.1152375226,5354220.20359758,False
9311,253861002,692627.4429885617,5361551.712228683,False
9312,253861011,692364.7813022999,5361857.784948014,False
9313,253861013,692405.1647776515,5362494.22749349,False
9314,253861015,691541.34137421,5370844.124495436,False
9315,253861029,691634.2953284072,5371116.689114255,False
9316,253861042,691840.2835875135,5371536.026606203,False
9317,253861046,691575.2658560609,5371942.318044084,False
9318,253861053,691097.6075235611,5372192.92759067,False
9319,253861056,691033.7211657655,5372185.705346524,False
9320,253861082,690328.3026465207,5372320.887530128,False
9321,253861084,689898.7173931552,5372208.545371839,False
9322,253861094,687354.9608533187,5374948.826909441,False
9323,2538629712,714168.7723093759,5349195.714915727,False
9324,253867776,688862.989534487,5384468.498415689,False
9325,253867781,689325.4129595875,5385137.178156275,False
9326,253867797,689602.9349054248,5386781.20371677,False
9327,253867798,689332.8259124744,5386887.260637998,False
9328,253867802,689455.9329682981,5387249.871394436,False
9329,253867808,689768.7734308336,5387532.938839056,False
9330,253867809,689816.2491059006,5387590.342742986,False
9331,253867811,689727.5332585124,5387629.265149725,False
9332,253867817,689650.9603347282,5389650.956699826,False
9333,253867831,690096.1389316786,5391454.645673027,False
9334,253867834,690466.3404238443,5391866.628176494,False
9335,253867836,690450.2839740581,5391942.260550911,False
9336,253867837,690473.5312742868,5392039.844302872,False
9337,253867852,691495.79213929,5393836.0048989905,False
9338,253867853,691620.2688542012,5393942.690969335,False
9339,253867858,691884.5170088002,5394544.0629290985,False
9340,253867860,691960.5616120454,5394841.195334254,False
9341,253867864,692158.459404629,5395444.322293225,False
9342,253867866,692100.8931935984,5395600.2833103,False
9343,253867873,688429.4444101173,5400405.137524859,False
9344,253867888,685957.0267684504,5400052.697713319,False
9345,253867894,686618.7959157922,5399960.883973403,False
9346,253867895,686628.2148903778,5399900.66727229,False
9347,253867910,684649.4327816593,5399578.848246216,False
9348,253867911,684631.9673491555,5399561.059777568,False
9349,253867912,684603.8691342159,5399565.2300603995,False
9350,253867916,684335.951259666,5399400.325667942,False
9351,253867920,683809.238978881,5399069.555516126,False
9352,253867930,680230.7859210542,5399054.328964127,False
9353,253871081,673869.1465368365,5382391.862352046,False
9354,253871087,675292.8562040869,5381302.816473413,False
9355,253871092,675487.7441149019,5379868.294458422,False
9356,253871093,675441.3998073866,5379840.529945258,False
9357,253871094,675452.2902331058,5379636.0532668,False
9358,253871097,675857.8282842978,5379377.162766642,False
9359,253871112,677450.19479481,5377280.872769944,False
9360,253871117,677849.5722881207,5376449.714830482,False
9361,253871260,690122.5355675524,5362875.338169523,False
9362,253871262,690290.9137698095,5362830.439664015,False
9363,253871264,690305.2654757038,5362726.098159601,False
9364,253871265,690373.2736548408,5362755.686029165,False
9365,253900905,700047.5225908731,5361202.778942825,False
9366,253900911,699880.176401644,5361167.3799789,False
9367,25395094,687429.6281149299,5377428.943384872,False
9368,25395098,687627.9626615767,5377500.602590334,False
9369,25395099,687298.5066108843,5377747.158657043,False
9370,25395104,687499.9941574796,5377624.20410647,False
9371,25395115,687133.4137872603,5377588.613568744,False
9372,25395361,685227.9676061466,5378096.010276701,False
9373,25395362,685270.2566061296,5378065.321744736,False
9374,25395364,685310.2393591861,5378042.31278391,False
9375,25395366,685358.2024378115,5378018.898689177,False
9376,2539591178,704872.4218390029,5362863.121806172,False
9377,25395963,684577.7603766632,5377695.207558721,False
9378,25395964,684596.8768322666,5377679.032358404,False
9379,253959765,697790.3628810203,5353776.8242603885,False
9380,25395977,684895.6507539188,5377732.897021437,False
9381,25395978,684946.7168514227,5377908.162437433,False
9382,25395979,684945.4873029147,5377892.690018247,False
9383,253959823,697775.6055419296,5353832.726052324,False
9384,253959824,697766.6876845511,5353853.924811289,False
9385,25395987,684855.8974563135,5378060.853423327,False
9386,253959906,697840.0320321368,5353850.223083092,False
9387,253959907,697859.4514768369,5353792.625411556,False
9388,25396357,684102.0679174142,5378687.085135282,False
9389,25396358,684261.6616127578,5378611.720383316,False
9390,25396360,684236.0352117355,5378580.052667129,False
9391,25396384,684636.5278465811,5378260.061422996,False
9392,25396390,684854.4782539748,5378219.867779175,False
9393,25396589,685306.9511699576,5378355.476945514,False
9394,25396595,685308.6730592204,5378368.072853685,False
9395,25396597,685299.8124005846,5378249.742842948,False
9396,25396861,685527.0532304194,5367212.488371934,False
9397,25396864,685936.1579090089,5367319.625770926,False
9398,25396868,686424.5558148543,5367346.046859796,False
9399,25397106,680263.5080995604,5366181.474520855,False
9400,25397109,679653.2975902964,5366667.800005714,False
9401,25397110,679608.6764278022,5366831.263072715,False
9402,25397116,678939.6534595203,5367378.039453527,False
9403,25397120,678814.4914410716,5367802.23228525,False
9404,25397121,678786.2748027039,5367947.205388624,False
9405,25397135,677571.6533756455,5368747.319688701,False
9406,25397143,677130.8129570917,5369381.04408991,False
9407,25397149,676926.8577123417,5370032.505040265,False
9408,25397150,676898.074760661,5370093.9614296425,False
9409,25397152,676889.597238424,5370292.614696832,False
9410,25397154,676984.4919625081,5370432.167681086,False
9411,25397155,677035.8272912101,5370501.8941517,False
9412,25397160,677041.1036186378,5370946.623058525,False
9413,25397165,676751.974455352,5371582.850283834,False
9414,25397177,676028.7776390448,5372276.488026571,False
9415,25397178,675956.8369232735,5372376.54351913,False
9416,25397180,675798.921844739,5372552.023178913,False
9417,25397185,675386.157930563,5372874.530687507,False
9418,25397192,674801.6911569778,5373344.831749116,False
9419,253984626,694816.0576720263,5353161.281644032,False
9420,2540100734,714595.2895667888,5354611.483348355,False
9421,254151976,692083.7312047548,5385189.241233565,False
9422,254183745,690116.0079844029,5358113.7304165745,False
9423,254183747,690270.8870391878,5357896.768109559,False
9424,254183751,690298.9082502221,5357856.060892633,False
9425,254200182,694942.6449997978,5356015.926714001,False
9426,254200857,694289.104534217,5354830.415081503,False
9427,254200858,694273.4734704689,5354823.071126428,False
9428,254200859,694323.80146588,5354747.8939487105,False
9429,254200860,694309.1446951254,5354738.747288175,False
9430,254222415,694555.5290506405,5352588.34241415,False
9431,254222416,694585.5762478542,5352534.948954054,False
9432,254223064,694577.5903629343,5352222.757178468,False
9433,254223065,694587.9177913804,5352172.205202761,False
9434,254223558,694653.6236716921,5352194.503850743,False
9435,254262121,720464.3034724339,5360412.855767032,False
9436,254262126,720488.685231596,5358842.215980276,False
9437,254262127,720428.895630955,5358738.475012159,False
9438,254262129,720225.8873215208,5358467.599702148,False
9439,254262130,720221.6351227455,5358413.85380488,False
9440,254262131,720228.7876751971,5358367.384249332,False
9441,254262132,720241.1745580209,5358320.65026772,False
9442,254262134,720348.0753153453,5357191.806517636,False
9443,254262136,720390.6312425892,5356800.460472357,False
9444,254292987,721654.720865273,5361959.81461857,False
9445,254293030,721829.4423931838,5362756.469554206,False
9446,254293031,721867.3558991197,5362809.877088209,False
9447,254293041,721805.6439375858,5363023.428659561,False
9448,254293049,721873.2631157791,5363274.108160009,False
9449,254293070,721600.6111278586,5364638.533860557,False
9450,254293085,721402.4183719275,5365313.968298792,False
9451,254293108,721093.5987791537,5365551.465069383,False
9452,254293161,720763.668140886,5366801.484957615,False
9453,254293194,720786.767747992,5367637.730589489,False
9454,254293198,720755.3471294369,5367657.909233863,False
9455,254293199,720660.9930619538,5367665.350009848,False
9456,254293205,720381.7434524043,5367703.980371476,False
9457,254293220,720296.32855345,5368446.608494208,False
9458,2544911549,685583.9851927918,5390631.548083689,False
9459,2546942032,689712.7708477678,5385717.683516359,False
9460,2546942078,689662.3266854715,5385740.373725856,False
9461,2546942206,689872.9417070232,5385981.898658756,False
9462,25476901,684502.8458709861,5377647.407040125,False
9463,25476907,684263.9538997607,5377507.933582228,False
9464,25476912,684153.8202277422,5377439.205750686,False
9465,25476940,683900.7294320668,5377284.732394995,False
9466,25476942,683838.4747266197,5377246.621980233,False
9467,25476944,683759.7866303306,5377205.173388069,False
9468,25476945,683744.0711684101,5377186.392616419,False
9469,25477006,683323.9882019821,5377965.117644721,False
9470,25477016,683514.7208616378,5378115.223260034,False
9471,25477017,683533.3546179476,5378146.225916809,False
9472,25477020,683496.913137212,5378197.41104903,False
9473,25477065,683532.8097764365,5378270.642491314,False
9474,25477071,683478.1365386812,5378379.379573524,False
9475,25477090,683613.0540654517,5378574.871472895,False
9476,25477092,683638.472507359,5378641.398653627,False
9477,25477121,684056.8567889945,5378581.902685754,False
9478,25477124,684118.9353056373,5378571.9234598745,False
9479,25477127,684194.7144226308,5378550.164583717,False
9480,25477133,684289.3258663588,5378452.5293392455,False
9481,25477138,684382.6837139091,5378364.634462465,False
9482,2548384769,717138.6529183581,5358149.810114612,False
9483,2548384770,717140.6229691763,5358149.907713599,False
9484,2548789818,712219.0460184007,5351113.2113129655,False
9485,2548797745,713602.3456913373,5349619.2925296305,False
